Unnamed: 0,Split,Plane,Ground,Filename,Label,Group
565,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0498132.jpg,1,3
566,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1345218.jpg,1,3
567,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0582367.jpg,1,3
568,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1426527.jpg,1,3
569,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1307073.jpg,1,3
570,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0195002.jpg,1,3
571,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0476814.jpg,1,3
572,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0395615.jpg,1,3
573,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0986593.jpg,1,3
574,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1175264.jpg,1,3
575,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0880585.jpg,1,3
576,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0894219.jpg,1,3
577,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1620516.jpg,1,3
578,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0065436.jpg,1,3
579,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0482763.jpg,1,3
580,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0869697.jpg,1,3
581,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0179021.jpg,1,3
582,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0536721.jpg,1,3
583,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1479241.jpg,1,3
584,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0428657.jpg,1,3
585,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0233756.jpg,1,3
586,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0624128.jpg,1,3
587,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0097757.jpg,1,3
588,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0907378.jpg,1,3
589,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1207125.jpg,1,3
590,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1213050.jpg,1,3
616,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1375490.jpg,0,0
617,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1783696.jpg,0,0
618,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1981975.jpg,0,0
619,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2088378.jpg,0,0
620,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2064021.jpg,0,0
621,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2117303.jpg,0,0
622,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1680766.jpg,0,0
623,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1732549.jpg,0,0
624,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1992047.jpg,0,0
625,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1429836.jpg,0,0
626,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1295495.jpg,0,0
627,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2067976.jpg,0,0
628,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1267078.jpg,0,0
629,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0298309.jpg,0,0
630,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1386619.jpg,0,0
631,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0901516.jpg,0,0
632,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1277987.jpg,0,0
633,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2026616.jpg,0,0
634,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0880062.jpg,0,0
635,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2137098.jpg,0,0
636,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1327557.jpg,0,0
637,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0225215.jpg,0,0
638,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1787740.jpg,0,0
639,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0846175.jpg,0,0
640,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1294506.jpg,0,0
641,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2056062.jpg,0,0
642,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1942914.jpg,0,0
643,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1772221.jpg,0,0
644,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0812096.jpg,0,0
645,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0903776.jpg,0,0
646,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2127996.jpg,0,0
647,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1401587.jpg,0,0
648,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0950435.jpg,0,0
649,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1961354.jpg,0,0
650,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0842395.jpg,0,0
651,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2050152.jpg,0,0
652,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0257377.jpg,0,0
653,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1302677.jpg,0,0
654,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1413239.jpg,0,0
655,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/0857110.jpg,0,0
656,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/2013985.jpg,0,0
657,val,Airbus,grass,data/planes/manufacturer/biased_ground_type/val/Airbus/grass/1659449.jpg,0,0
674,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0875360.jpg,0,1
675,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0869684.jpg,0,1
676,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/2066357.jpg,0,1
677,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0143381.jpg,0,1
678,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0986170.jpg,0,1
679,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0062768.jpg,0,1
680,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/2008530.jpg,0,1
681,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0184344.jpg,0,1
682,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0130602.jpg,0,1
683,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0870866.jpg,0,1
684,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0167121.jpg,0,1
685,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1900368.jpg,0,1
686,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0133435.jpg,0,1
687,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0381607.jpg,0,1
688,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1280503.jpg,0,1
689,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0249234.jpg,0,1
690,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1514483.jpg,0,1
691,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0923532.jpg,0,1
692,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1320095.jpg,0,1
693,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0183645.jpg,0,1
694,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0064008.jpg,0,1
695,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1864340.jpg,0,1
696,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0066677.jpg,0,1
697,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0935983.jpg,0,1
698,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0171414.jpg,0,1
699,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0205776.jpg,0,1
700,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1762160.jpg,0,1
701,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0143384.jpg,0,1
702,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1429538.jpg,0,1
703,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0081600.jpg,0,1
704,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0110914.jpg,0,1
705,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0188550.jpg,0,1
706,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0376341.jpg,0,1
707,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1966244.jpg,0,1
708,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0078364.jpg,0,1
709,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0907383.jpg,0,1
710,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0066522.jpg,0,1
711,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1348421.jpg,0,1
712,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0195718.jpg,0,1
713,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/2115115.jpg,0,1
714,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/1293223.jpg,0,1
715,val,Airbus,road,data/planes/manufacturer/biased_ground_type/val/Airbus/road/0846826.jpg,0,1
1036,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0894319.jpg,1,3
1037,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1691787.jpg,1,3
1038,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2191092.jpg,1,3
1039,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1444896.jpg,1,3
1040,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0710666.jpg,1,3
1041,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1393630.jpg,1,3
1042,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1521750.jpg,1,3
1043,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0314131.jpg,1,3
1044,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1031438.jpg,1,3
1045,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1238215.jpg,1,3
1046,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0276022.jpg,1,3
1047,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1277617.jpg,1,3
1048,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1018862.jpg,1,3
1049,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2170857.jpg,1,3
1050,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1272643.jpg,1,3
1051,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1993167.jpg,1,3
1052,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1086831.jpg,1,3
1053,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1891304.jpg,1,3
1054,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0875317.jpg,1,3
1055,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1637438.jpg,1,3
1056,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1014374.jpg,1,3
1057,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0188557.jpg,1,3
1058,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2232678.jpg,1,3
1059,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0638654.jpg,1,3
1060,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0547087.jpg,1,3
1061,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1405536.jpg,1,3
1062,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0192189.jpg,1,3
1063,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0274621.jpg,1,3
1064,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1553993.jpg,1,3
1065,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1695918.jpg,1,3
1066,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0302036.jpg,1,3
1067,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2188167.jpg,1,3
1068,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1663375.jpg,1,3
1069,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2169127.jpg,1,3
1070,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1549183.jpg,1,3
1071,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0522884.jpg,1,3
1072,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1318175.jpg,1,3
1073,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0428665.jpg,1,3
1074,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1825682.jpg,1,3
1075,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1204178.jpg,1,3
1076,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0367975.jpg,1,3
1077,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0846642.jpg,1,3
1078,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0697376.jpg,1,3
1079,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0558247.jpg,1,3
1080,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1313048.jpg,1,3
1081,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1846146.jpg,1,3
1082,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1305614.jpg,1,3
1083,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1277633.jpg,1,3
1084,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0127047.jpg,1,3
1085,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2148651.jpg,1,3
1086,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1550136.jpg,1,3
1087,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1646217.jpg,1,3
1088,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1583389.jpg,1,3
1089,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0788951.jpg,1,3
1090,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0685282.jpg,1,3
1091,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1036881.jpg,1,3
1092,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0708641.jpg,1,3
1093,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0880570.jpg,1,3
1094,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1223042.jpg,1,3
1095,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0491938.jpg,1,3
1096,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1749186.jpg,1,3
1097,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0901498.jpg,1,3
1098,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0870244.jpg,1,3
1099,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1298905.jpg,1,3
1100,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1252037.jpg,1,3
1101,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1521763.jpg,1,3
1102,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1358046.jpg,1,3
1103,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0097750.jpg,1,3
1104,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0151665.jpg,1,3
1105,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1661603.jpg,1,3
1106,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0732410.jpg,1,3
1107,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1704830.jpg,1,3
1108,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0708618.jpg,1,3
1109,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1650311.jpg,1,3
1110,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1385089.jpg,1,3
1111,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0065826.jpg,1,3
1112,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1526476.jpg,1,3
1113,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2235588.jpg,1,3
1114,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2190106.jpg,1,3
1115,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1544177.jpg,1,3
1116,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1474251.jpg,1,3
1117,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1493118.jpg,1,3
1118,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1915069.jpg,1,3
1119,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1922917.jpg,1,3
1120,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1469629.jpg,1,3
1121,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1521848.jpg,1,3
1122,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1798066.jpg,1,3
1123,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0678979.jpg,1,3
1124,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2149247.jpg,1,3
1125,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1481159.jpg,1,3
1126,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1790505.jpg,1,3
1127,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0187244.jpg,1,3
1128,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1050684.jpg,1,3
1129,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0903658.jpg,1,3
1130,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1401878.jpg,1,3
1131,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2039053.jpg,1,3
1132,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0780820.jpg,1,3
1133,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1359128.jpg,1,3
1134,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1691790.jpg,1,3
1135,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1790437.jpg,1,3
1136,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2248661.jpg,1,3
1137,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1429301.jpg,1,3
1138,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2213427.jpg,1,3
1139,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0098491.jpg,1,3
1140,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0127504.jpg,1,3
1141,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2059186.jpg,1,3
1142,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2248578.jpg,1,3
1143,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0569010.jpg,1,3
1144,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2084802.jpg,1,3
1145,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1979663.jpg,1,3
1146,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2220738.jpg,1,3
1147,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0800938.jpg,1,3
1148,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0331279.jpg,1,3
1149,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1471691.jpg,1,3
1150,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0434358.jpg,1,3
1151,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0065830.jpg,1,3
1152,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2063812.jpg,1,3
1153,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1779244.jpg,1,3
1154,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1506896.jpg,1,3
1155,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1336452.jpg,1,3
1156,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2099420.jpg,1,3
1157,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0487357.jpg,1,3
1158,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2071579.jpg,1,3
1159,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2021679.jpg,1,3
1160,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1992904.jpg,1,3
1161,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1251766.jpg,1,3
1162,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1701061.jpg,1,3
1163,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0062781.jpg,1,3
1164,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1258561.jpg,1,3
1165,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1603205.jpg,1,3
1166,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1598704.jpg,1,3
1167,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1216716.jpg,1,3
1168,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1613179.jpg,1,3
1169,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1917720.jpg,1,3
1170,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0671304.jpg,1,3
1171,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1971523.jpg,1,3
1172,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1818860.jpg,1,3
1173,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2124427.jpg,1,3
1174,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1244287.jpg,1,3
1175,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0445490.jpg,1,3
1176,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0090862.jpg,1,3
1177,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0875563.jpg,1,3
1178,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1723911.jpg,1,3
1179,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1769024.jpg,1,3
1180,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0869727.jpg,1,3
1181,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1351345.jpg,1,3
1182,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1339026.jpg,1,3
1183,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0727254.jpg,1,3
1184,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1139712.jpg,1,3
1185,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1398924.jpg,1,3
1186,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1895995.jpg,1,3
1187,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0127507.jpg,1,3
1188,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1748132.jpg,1,3
1189,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2211284.jpg,1,3
1190,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1200712.jpg,1,3
1191,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0398759.jpg,1,3
1192,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1514479.jpg,1,3
1193,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1966165.jpg,1,3
1194,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1529601.jpg,1,3
1195,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1688967.jpg,1,3
1196,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2263428.jpg,1,3
1197,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2188165.jpg,1,3
1198,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0904858.jpg,1,3
1199,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0865314.jpg,1,3
1200,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2227595.jpg,1,3
1201,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/0539095.jpg,1,3
1202,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1204263.jpg,1,3
1203,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1792328.jpg,1,3
1204,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1272699.jpg,1,3
1205,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1730671.jpg,1,3
1206,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1429850.jpg,1,3
1207,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1862134.jpg,1,3
1208,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1657942.jpg,1,3
1209,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/2178143.jpg,1,3
1210,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1256683.jpg,1,3
1211,val,Boeing,air,data/planes/manufacturer/biased/val/Boeing/air/1375584.jpg,1,3
